Name,Age,Gender,Experience,Joining_Date,Salary,Department_HR,Department_IT,Department_Sales,City_Delhi,City_Mumbai,City_Pune,Year,Month,Years_at_Company,Salary_log
Emp_342,0.5526315789473684,1,-0.44877195466841435,2012-12-01,68699,0.0,1.0,0.0,0.0,0.0,1.0,2012,12,0.2222222222222222,11.13750447821044
Emp_343,0.13157894736842102,1,-0.9653935448469421,2009-09-02,61438,1.0,0.0,0.0,0.0,1.0,0.0,2009,9,0.5555555555555556,11.025800091647431
Emp_344,0.368421052631579,1,0.9288856191409928,2014-08-18,121051,0.0,0.0,1.0,0.0,0.0,1.0,2014,8,0.0,11.703975484328023
Emp_345,0.9473684210526316,1,0.06784963551011333,2014-02-23,81088,0.0,0.0,1.0,0.0,0.0,0.0,2014,2,0.0,11.303302595885748
Emp_346,0.8421052631578947,0,-0.9653935448469421,2022-07-21,40808,1.0,0.0,0.0,0.0,1.0,0.0,2022,7,-0.8888888888888888,10.61665792430154
Emp_347,0.1842105263157895,0,-1.137600741573118,2005-02-23,44170,1.0,0.0,0.0,0.0,1.0,0.0,2005,2,1.0,10.695823744135065
Emp_348,0.10526315789473684,0,-0.7931863481207662,2012-01-20,61260,0.0,0.0,1.0,0.0,0.0,1.0,2012,1,0.2222222222222222,11.022898704119024
Emp_349,1.0,0,0.584471225688641,2014-11-01,112039,0.0,1.0,0.0,0.0,0.0,0.0,2014,11,0.0,11.626611229374046
Emp_350,0.07894736842105265,1,1.4455072093195205,2006-09-08,127109,0.0,1.0,0.0,0.0,1.0,0.0,2006,9,0.8888888888888888,11.752808132288715
Emp_351,0.13157894736842102,0,-0.27656475794223845,2019-03-07,70693,1.0,0.0,0.0,0.0,0.0,0.0,2019,3,-0.5555555555555556,11.166115982653952
Emp_352,0.8157894736842104,1,0.2400568322362892,2021-04-11,102938,0.0,1.0,0.0,0.0,0.0,0.0,2021,4,-0.7777777777777778,11.541891858762824
Emp_353,0.763157894736842,1,0.06784963551011333,2007-08-13,77701,0.0,0.0,1.0,0.0,0.0,0.0,2007,8,0.7777777777777778,11.26063627605021
Emp_354,0.894736842105263,1,0.584471225688641,2011-08-31,102600,0.0,1.0,0.0,0.0,0.0,1.0,2011,8,0.3333333333333333,11.538602958260002
Emp_355,0.39473684210526316,1,0.9288856191409928,2009-06-18,115435,1.0,0.0,0.0,1.0,0.0,0.0,2009,6,0.5555555555555556,11.656471542812776
Emp_356,0.3157894736842105,1,-1.6542223317516456,2012-08-13,38581,0.0,0.0,1.0,1.0,0.0,0.0,2012,8,0.2222222222222222,10.560541125447834
Emp_357,0.763157894736842,0,0.4122640289624651,2023-10-13,94191,0.0,1.0,0.0,0.0,1.0,0.0,2023,10,-1.0,11.453090531268042
Emp_358,0.4736842105263157,0,0.4122640289624651,2006-10-12,99190,0.0,0.0,0.0,0.0,0.0,0.0,2006,10,0.8888888888888888,11.504802563350678
Emp_359,0.42105263157894735,0,-1.4820151350254698,2011-06-06,50354,0.0,0.0,1.0,0.0,0.0,1.0,2011,6,0.3333333333333333,10.826853198082246
Emp_360,0.4736842105263157,0,-1.137600741573118,2017-04-18,52356,0.0,0.0,1.0,0.0,0.0,0.0,2017,4,-0.3333333333333333,10.865840922736847
Emp_361,0.7105263157894737,1,-0.7931863481207662,2013-12-23,72386,0.0,0.0,0.0,0.0,0.0,0.0,2013,12,0.1111111111111111,11.18978200424029
Emp_362,0.6578947368421053,0,-0.9653935448469421,2019-12-09,62018,0.0,0.0,0.0,0.0,0.0,1.0,2019,12,-0.5555555555555556,11.035196068693427
Emp_363,0.9473684210526316,1,-1.3098079382992938,2012-03-25,43704,0.0,0.0,1.0,1.0,0.0,0.0,2012,3,0.2222222222222222,10.685217791014589
Emp_364,0.6578947368421053,0,-1.6542223317516456,2015-05-30,43867,0.0,0.0,0.0,0.0,0.0,0.0,2015,5,-0.1111111111111111,10.6889404038801
Emp_365,0.5141828254847647,1,-1.137600741573118,2012-01-06,37123,1.0,0.0,0.0,0.0,0.0,0.0,2012,1,0.2222222222222222,10.522018939715283
Emp_366,0.21052631578947367,1,1.6177144060456965,2013-11-24,140174,1.0,0.0,0.0,1.0,0.0,0.0,2013,11,0.1111111111111111,11.850646920991874
Emp_367,0.2894736842105263,0,-1.4820151350254698,2022-11-27,36533,1.0,0.0,0.0,0.0,0.0,1.0,2022,11,-0.8888888888888888,10.50599861283663
Emp_368,0.0,1,-0.9653935448469421,2006-01-06,56608,0.0,0.0,1.0,0.0,1.0,0.0,2006,1,0.8888888888888888,10.943923262151136
Emp_369,0.0,1,-1.3098079382992938,2007-05-08,44448,0.0,0.0,0.0,1.0,0.0,0.0,2007,5,0.7777777777777778,10.702097743501133
Emp_370,0.868421052631579,0,-0.27656475794223845,2018-05-19,74586,0.0,0.0,0.0,0.0,1.0,0.0,2018,5,-0.4444444444444444,11.219721508271753
Emp_371,0.8157894736842104,1,1.6177144060456965,2018-01-06,140416,0.0,1.0,0.0,0.0,1.0,0.0,2018,1,-0.4444444444444444,11.852371845865022
Emp_372,0.631578947368421,0,-0.7931863481207662,2023-11-02,46814,0.0,1.0,0.0,1.0,0.0,0.0,2023,11,-1.0,10.75395894337299
Emp_373,0.0,0,1.2733000125933447,2020-01-11,118001,0.0,0.0,0.0,0.0,0.0,0.0,2020,1,-0.6666666666666666,11.678456852456709
Emp_374,0.39473684210526316,0,-0.7931863481207662,2006-01-19,62490,0.0,0.0,0.0,0.0,1.0,0.0,2006,1,0.8888888888888888,11.042777825355497
Emp_375,1.0,1,1.4455072093195205,2021-12-28,126508,0.0,0.0,0.0,0.0,1.0,0.0,2021,12,-0.7777777777777778,11.748068730863997
Emp_376,0.10526315789473684,1,0.2400568322362892,2015-08-14,94630,0.0,0.0,1.0,0.0,0.0,1.0,2015,8,-0.1111111111111111,11.45774039691976
Emp_377,0.5526315789473684,1,0.06784963551011333,2011-12-28,83380,0.0,0.0,0.0,0.0,0.0,0.0,2011,12,0.3333333333333333,11.33117574464663
Emp_378,0.736842105263158,0,-1.4820151350254698,2016-11-13,40406,0.0,1.0,0.0,0.0,1.0,0.0,2016,11,-0.2222222222222222,10.606758316266925
Emp_379,0.052631578947368474,1,0.7566784224148169,2016-09-30,92931,0.0,0.0,1.0,0.0,0.0,1.0,2016,9,-0.2222222222222222,11.439623321895178
Emp_380,0.2894736842105263,0,0.2400568322362892,2012-06-18,88567,0.0,0.0,0.0,0.0,0.0,0.0,2012,6,0.2222222222222222,11.391525897539303
Emp_381,0.6578947368421053,0,0.2400568322362892,2016-01-18,89038,0.0,1.0,0.0,1.0,0.0,0.0,2016,1,-0.2222222222222222,11.396829754978903
Emp_382,0.39473684210526316,1,-0.27656475794223845,2014-01-07,72317,0.0,0.0,1.0,1.0,0.0,0.0,2014,1,0.0,11.188828339816398
Emp_383,0.9473684210526316,0,-1.4820151350254698,2021-12-27,27971,0.0,0.0,0.0,0.0,0.0,1.0,2021,12,-0.7777777777777778,10.238959288823757
Emp_384,0.5526315789473684,1,-1.3098079382992938,2019-05-16,32017,0.0,0.0,0.0,1.0,0.0,0.0,2019,5,-0.5555555555555556,10.37405352363804
Emp_385,0.736842105263158,1,0.2400568322362892,2023-09-12,98799,0.0,0.0,0.0,0.0,1.0,0.0,2023,9,-1.0,11.50085288373596
Emp_386,0.3421052631578947,1,0.9288856191409928,2021-09-25,97415,0.0,0.0,1.0,0.0,0.0,0.0,2021,9,-0.7777777777777778,11.486745747186843
Emp_387,0.7105263157894737,1,-1.6542223317516456,2016-08-22,49166,0.0,1.0,0.0,0.0,1.0,0.0,2016,8,-0.2222222222222222,10.802977945731937
Emp_388,0.10526315789473684,1,-1.3098079382992938,2015-12-03,49480,0.0,1.0,0.0,0.0,1.0,0.0,2015,12,-0.1111111111111111,10.809344036488135
Emp_389,0.763157894736842,0,1.6177144060456965,2007-07-12,116609,1.0,0.0,0.0,1.0,0.0,0.0,2007,7,0.7777777777777778,11.666590312514378
Emp_390,0.10526315789473684,0,-1.4820151350254698,2012-12-25,25717,0.0,0.0,0.0,0.0,1.0,0.0,2012,12,0.2222222222222222,10.154946414830384
Emp_391,0.5141828254847647,0,-0.27656475794223845,2013-01-29,79945,1.0,0.0,0.0,1.0,0.0,0.0,2013,1,0.1111111111111111,11.28910668574095
Emp_392,0.39473684210526316,1,1.4455072093195205,2020-08-15,135592,1.0,0.0,0.0,0.0,0.0,0.0,2020,8,-0.6666666666666666,11.81741303073707
Emp_393,0.6578947368421053,1,0.7566784224148169,2013-05-05,118141,0.0,1.0,0.0,0.0,0.0,0.0,2013,5,0.1111111111111111,11.67964256978514
Emp_394,0.6578947368421053,1,1.2733000125933447,2007-09-02,134277,0.0,0.0,1.0,0.0,1.0,0.0,2007,9,0.7777777777777778,11.807667556732232
Emp_395,0.5141828254847647,0,0.06784963551011333,2008-05-15,82662,0.0,0.0,1.0,0.0,0.0,1.0,2008,5,0.6666666666666666,11.322527380656595
Emp_396,1.0,1,0.9288856191409928,2011-09-02,101782,0.0,1.0,0.0,1.0,0.0,0.0,2011,9,0.3333333333333333,11.5305983750474
Emp_397,0.9210526315789473,0,1.1010928158671687,2009-12-20,126536,0.0,0.0,1.0,1.0,0.0,0.0,2009,12,0.5555555555555556,11.748290034501393
Emp_398,0.8421052631578947,0,-0.9653935448469421,2013-01-13,41048,1.0,0.0,0.0,0.0,1.0,0.0,2013,1,0.1111111111111111,10.62252175404792
Emp_399,0.763157894736842,1,0.2400568322362892,2018-07-05,100933,0.0,0.0,0.0,1.0,0.0,0.0,2018,7,-0.4444444444444444,11.522222116875323
Emp_400,0.9473684210526316,1,0.06784963551011333,2021-09-17,81618,0.0,1.0,0.0,1.0,0.0,0.0,2021,9,-0.7777777777777778,11.309817356985697
Emp_401,0.5789473684210527,0,0.7566784224148169,2008-09-25,98307,0.0,0.0,0.0,0.0,0.0,1.0,2008,9,0.6666666666666666,11.495860686343637
Emp_402,0.23684210526315796,1,-1.3098079382992938,2015-10-16,56671,0.0,0.0,1.0,0.0,0.0,1.0,2015,10,-0.1111111111111111,10.94503554058256
Emp_403,0.10526315789473684,0,-1.6542223317516456,2022-10-02,27905,0.0,0.0,0.0,0.0,1.0,0.0,2022,10,-0.8888888888888888,10.236596998452152
Emp_404,0.9210526315789473,1,1.6177144060456965,2005-07-23,124993,0.0,0.0,1.0,0.0,0.0,1.0,2005,7,1.0,11.736021015132401
Emp_405,0.868421052631579,1,0.9288856191409928,2005-06-10,105338,0.0,0.0,1.0,0.0,1.0,0.0,2005,6,1.0,11.564938999922262
Emp_406,0.7894736842105263,0,-1.4820151350254698,2017-04-15,30578,1.0,0.0,0.0,0.0,0.0,0.0,2017,4,-0.3333333333333333,10.328068777836522
Emp_407,0.23684210526315796,1,-1.4820151350254698,2007-02-08,38834,0.0,0.0,1.0,0.0,1.0,0.0,2007,2,0.7777777777777778,10.567077180853747
Emp_408,0.4736842105263157,0,-1.3098079382992938,2015-04-07,48004,1.0,0.0,0.0,0.0,0.0,0.0,2015,4,-0.1111111111111111,10.779060451131723
Emp_409,0.8157894736842104,1,-0.44877195466841435,2023-05-25,61548,1.0,0.0,0.0,0.0,1.0,0.0,2023,5,-1.0,11.02758888452692
Emp_410,0.0,0,0.7566784224148169,2012-01-26,97381,1.0,0.0,0.0,1.0,0.0,0.0,2012,1,0.2222222222222222,11.48639666762396
Emp_411,0.10526315789473684,0,-0.6209791513945903,2007-12-30,71164,0.0,1.0,0.0,0.0,0.0,1.0,2007,12,0.7777777777777778,11.172756403504726
Emp_412,0.07894736842105265,1,-0.7931863481207662,2017-04-28,72526,0.0,1.0,0.0,0.0,0.0,0.0,2017,4,-0.3333333333333333,11.191714185307065
Emp_413,0.39473684210526316,0,-0.27656475794223845,2006-08-31,80176,0.0,0.0,1.0,0.0,1.0,0.0,2006,8,0.8888888888888888,11.29199196968209
Emp_414,0.605263157894737,1,1.6177144060456965,2020-08-20,117941,1.0,0.0,0.0,0.0,0.0,1.0,2020,8,-0.6666666666666666,11.677948257185854
Emp_415,0.39473684210526316,1,-1.6542223317516456,2009-03-21,25695,0.0,1.0,0.0,0.0,1.0,0.0,2009,3,0.5555555555555556,10.154090616746489
Emp_416,0.026315789473684292,1,-0.44877195466841435,2012-11-15,61401,1.0,0.0,0.0,0.0,0.0,1.0,2012,11,0.2222222222222222,11.025197686894638
Emp_417,0.7105263157894737,0,-1.3098079382992938,2013-09-27,45179,0.0,0.0,0.0,0.0,0.0,1.0,2013,9,0.1111111111111111,10.718409790021994
Emp_418,0.8157894736842104,0,-1.137600741573118,2010-01-12,49456,0.0,0.0,0.0,0.0,1.0,0.0,2010,1,0.4444444444444444,10.808858884161006
Emp_419,0.6842105263157894,1,0.7566784224148169,2006-11-21,103097,0.0,0.0,0.0,0.0,0.0,0.0,2006,11,0.8888888888888888,11.5434352711748
Emp_420,0.5,1,-0.7931863481207662,2015-04-18,70553,0.0,0.0,1.0,0.0,0.0,0.0,2015,4,-0.1111111111111111,11.16413365305147
Emp_421,0.605263157894737,0,0.7566784224148169,2013-01-28,96197,1.0,0.0,0.0,1.0,0.0,0.0,2013,1,0.1111111111111111,11.474163846416893
Emp_422,0.2894736842105263,1,-1.3098079382992938,2019-08-12,57642,0.0,0.0,0.0,0.0,0.0,1.0,2019,8,-0.5555555555555556,10.962024095948502
Emp_423,0.894736842105263,1,0.584471225688641,2010-10-05,90450,0.0,1.0,0.0,1.0,0.0,0.0,2010,10,0.4444444444444444,11.412563546594278
Emp_424,0.8421052631578947,0,1.6177144060456965,2006-01-01,140359,0.0,0.0,0.0,1.0,0.0,0.0,2006,1,0.8888888888888888,11.851965829697152
Emp_425,0.8421052631578947,1,0.584471225688641,2020-12-06,109816,0.0,0.0,0.0,0.0,1.0,0.0,2020,12,-0.6666666666666666,11.606570623031217
Emp_426,0.9473684210526316,0,-1.137600741573118,2014-10-16,57258,0.0,0.0,0.0,0.0,1.0,0.0,2014,10,0.0,10.955340114301212
Emp_427,0.2894736842105263,1,0.2400568322362892,2017-06-17,92937,0.0,0.0,1.0,0.0,1.0,0.0,2017,6,-0.3333333333333333,11.43968788314769
Emp_428,0.052631578947368474,0,1.1010928158671687,2016-07-01,129154,0.0,1.0,0.0,0.0,0.0,1.0,2016,7,-0.2222222222222222,11.768768512447455
Emp_429,0.0,1,-0.6209791513945903,2016-06-04,67396,1.0,0.0,0.0,0.0,1.0,0.0,2016,6,-0.2222222222222222,11.118355785524026
Emp_430,0.8421052631578947,1,-0.27656475794223845,2016-11-04,68378,0.0,1.0,0.0,0.0,1.0,0.0,2016,11,-0.2222222222222222,11.132821038927247
Emp_431,0.23684210526315796,0,-1.3098079382992938,2021-07-09,31881,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,-0.7777777777777778,10.369796866193592
Emp_432,0.736842105263158,1,0.4122640289624651,2011-07-07,86799,0.0,0.0,1.0,0.0,0.0,1.0,2011,7,0.3333333333333333,11.371361900648441
Emp_433,0.3157894736842105,0,0.7566784224148169,2008-04-20,104597,0.0,0.0,1.0,0.0,0.0,0.0,2008,4,0.6666666666666666,11.557879709971271
Emp_434,0.2894736842105263,1,1.2733000125933447,2018-08-29,134624,0.0,0.0,1.0,0.0,1.0,0.0,2018,8,-0.4444444444444444,11.81024841445869
Emp_435,0.7894736842105263,0,1.4455072093195205,2015-07-07,123675,0.0,0.0,1.0,0.0,1.0,0.0,2015,7,-0.1111111111111111,11.72542052177173
Emp_436,0.026315789473684292,0,-1.6542223317516456,2020-07-10,24586,1.0,0.0,0.0,0.0,1.0,0.0,2020,7,-0.6666666666666666,10.109973126954195
Emp_437,0.894736842105263,0,-0.7931863481207662,2012-06-28,70006,0.0,0.0,0.0,0.0,0.0,0.0,2012,6,0.2222222222222222,11.156350516031829
Emp_438,0.5789473684210527,0,-1.4820151350254698,2021-11-23,33430,1.0,0.0,0.0,0.0,1.0,0.0,2021,11,-0.7777777777777778,10.417238892218322
Emp_439,0.42105263157894735,1,0.584471225688641,2014-03-02,107831,0.0,1.0,0.0,0.0,0.0,0.0,2014,3,0.0,11.588329739418105
Emp_440,0.6578947368421053,1,-0.7931863481207662,2009-08-03,47345,0.0,0.0,1.0,1.0,0.0,0.0,2009,8,0.5555555555555556,10.76523761774909
Emp_441,0.1842105263157895,0,0.584471225688641,2005-10-26,101459,0.0,0.0,1.0,0.0,0.0,0.0,2005,10,1.0,11.527419911120681
Emp_442,0.736842105263158,0,-1.137600741573118,2007-08-15,44548,0.0,1.0,0.0,1.0,0.0,0.0,2007,8,0.7777777777777778,10.704344985957912
Emp_443,0.6578947368421053,0,-0.44877195466841435,2008-01-20,60877,1.0,0.0,0.0,0.0,1.0,0.0,2008,1,0.6666666666666666,11.016627140484776
Emp_444,0.23684210526315796,1,-1.3098079382992938,2023-02-19,36785,0.0,0.0,0.0,1.0,0.0,0.0,2023,2,-1.0,10.512872616990743
Emp_445,0.6578947368421053,1,1.4455072093195205,2023-05-23,125833,0.0,0.0,0.0,0.0,0.0,0.0,2023,5,-1.0,11.742718857002318
Emp_446,0.868421052631579,1,0.584471225688641,2011-11-11,89922,0.0,1.0,0.0,0.0,0.0,1.0,2011,11,0.3333333333333333,11.406709027560309
Emp_447,0.1578947368421053,1,1.6177144060456965,2009-01-14,139474,0.0,0.0,0.0,1.0,0.0,0.0,2009,1,0.5555555555555556,11.84564065271373
Emp_448,0.5141828254847647,0,1.1010928158671687,2017-03-19,118714,1.0,0.0,0.0,1.0,0.0,0.0,2017,3,-0.3333333333333333,11.684480941611342
Emp_449,0.26315789473684215,0,-0.44877195466841435,2020-11-12,59686,1.0,0.0,0.0,0.0,1.0,0.0,2020,11,-0.6666666666666666,10.996869520224648
Emp_450,0.736842105263158,0,0.584471225688641,2017-03-05,99407,0.0,1.0,0.0,0.0,0.0,0.0,2017,3,-0.3333333333333333,11.506987872303474
Emp_451,0.9210526315789473,1,-0.7931863481207662,2015-03-16,63286,1.0,0.0,0.0,1.0,0.0,0.0,2015,3,-0.1111111111111111,11.055435215792679
Emp_452,0.631578947368421,1,0.9288856191409928,2014-07-04,107205,0.0,0.0,1.0,1.0,0.0,0.0,2014,7,0.0,11.582507496201822
Emp_453,0.5263157894736843,1,1.4455072093195205,2022-07-07,131054,0.0,1.0,0.0,1.0,0.0,0.0,2022,7,-0.8888888888888888,11.783372361400305
Emp_454,0.9210526315789473,0,0.584471225688641,2012-09-29,108527,1.0,0.0,0.0,1.0,0.0,0.0,2012,9,0.2222222222222222,11.594763483185861
Emp_455,0.23684210526315796,0,1.4455072093195205,2021-06-06,123179,0.0,1.0,0.0,0.0,0.0,1.0,2021,6,-0.7777777777777778,11.721401979241035
Emp_456,0.9473684210526316,1,-1.3098079382992938,2012-10-21,48443,0.0,0.0,0.0,0.0,0.0,0.0,2012,10,0.2222222222222222,10.78816377064094
Emp_457,0.21052631578947367,0,-0.10435756121606257,2018-12-26,81524,1.0,0.0,0.0,0.0,1.0,0.0,2018,12,-0.4444444444444444,11.30866500065752
Emp_458,0.605263157894737,1,1.4455072093195205,2011-11-12,128173,0.0,0.0,1.0,0.0,1.0,0.0,2011,11,0.3333333333333333,11.761143994788036
Emp_459,0.894736842105263,1,-0.27656475794223845,2015-04-29,88202,1.0,0.0,0.0,0.0,0.0,1.0,2015,4,-0.1111111111111111,11.387396255021875
Emp_460,0.5141828254847647,0,1.6177144060456965,2013-02-12,115016,0.0,1.0,0.0,0.0,0.0,0.0,2013,2,0.1111111111111111,11.652835222507145
Emp_461,0.9210526315789473,1,0.4122640289624651,2017-07-31,93374,0.0,1.0,0.0,1.0,0.0,0.0,2017,7,-0.3333333333333333,11.444378922435119
Emp_462,0.44736842105263164,0,-0.6209791513945903,2007-08-08,78924,1.0,0.0,0.0,0.0,0.0,1.0,2007,8,0.7777777777777778,11.276253313426192
Emp_463,1.0,1,0.584471225688641,2021-09-04,101848,0.0,0.0,1.0,0.0,0.0,0.0,2021,9,-0.7777777777777778,11.531246603246418
Emp_464,0.8157894736842104,0,-0.27656475794223845,2021-10-26,80855,0.0,0.0,1.0,1.0,0.0,0.0,2021,10,-0.7777777777777778,11.300425073754498
Emp_465,0.605263157894737,0,1.4455072093195205,2017-08-09,128211,0.0,0.0,1.0,0.0,0.0,1.0,2017,8,-0.3333333333333333,11.7614404228323
Emp_466,0.5789473684210527,0,0.7566784224148169,2019-11-07,117604,0.0,1.0,0.0,0.0,0.0,0.0,2019,11,-0.5555555555555556,11.675086830549644
Emp_467,0.8157894736842104,1,1.6177144060456965,2023-03-12,140095,1.0,0.0,0.0,0.0,1.0,0.0,2023,3,-1.0,11.850083180882535
Emp_468,0.9473684210526316,1,0.584471225688641,2012-10-21,90956,0.0,0.0,0.0,0.0,1.0,0.0,2012,10,0.2222222222222222,11.418142146350172
Emp_469,0.2894736842105263,0,-0.7931863481207662,2023-06-17,61473,0.0,1.0,0.0,0.0,0.0,0.0,2023,6,-1.0,11.026369600176976
Emp_470,0.3157894736842105,0,-1.137600741573118,2005-06-15,39815,0.0,0.0,1.0,0.0,1.0,0.0,2005,6,1.0,10.59202412053839
Emp_471,0.5789473684210527,1,-0.44877195466841435,2014-07-19,74235,1.0,0.0,0.0,0.0,0.0,0.0,2014,7,0.0,11.215004486698195
Emp_472,0.631578947368421,1,1.1010928158671687,2011-11-15,102843,0.0,0.0,1.0,1.0,0.0,0.0,2011,11,0.3333333333333333,11.540968555994871
Emp_473,0.894736842105263,1,-0.27656475794223845,2007-07-09,89301,0.0,0.0,0.0,0.0,0.0,0.0,2007,7,0.7777777777777778,11.399779163030368
Emp_474,0.763157894736842,0,-1.6542223317516456,2005-04-24,46460,0.0,0.0,1.0,1.0,0.0,0.0,2005,4,1.0,10.746368529984284
Emp_475,0.42105263157894735,1,1.6177144060456965,2014-08-06,143747,0.0,0.0,1.0,0.0,0.0,1.0,2014,8,0.0,11.875817045519332
Emp_476,0.5,1,0.584471225688641,2007-09-19,100972,0.0,0.0,0.0,0.0,0.0,0.0,2007,9,0.7777777777777778,11.522608433352563
Emp_477,0.5141828254847647,0,0.06784963551011333,2021-07-23,95501,1.0,0.0,0.0,0.0,0.0,1.0,2021,7,-0.7777777777777778,11.46690246865791
Emp_478,0.5526315789473684,1,-1.3098079382992938,2022-05-22,58310,0.0,1.0,0.0,0.0,1.0,0.0,2022,5,-0.8888888888888888,10.973546033786176
Emp_479,0.3157894736842105,1,-0.27656475794223845,2015-07-07,82927,1.0,0.0,0.0,1.0,0.0,0.0,2015,7,-0.1111111111111111,11.325728040429487
Emp_480,0.4736842105263157,1,0.584471225688641,2008-06-12,107285,0.0,0.0,0.0,0.0,0.0,0.0,2008,6,0.6666666666666666,11.583253444803258
Emp_481,0.9210526315789473,0,-0.27656475794223845,2014-05-20,77353,0.0,0.0,1.0,0.0,0.0,1.0,2014,5,0.0,11.256147567657031
Emp_482,0.2894736842105263,0,-1.137600741573118,2006-05-30,36094,1.0,0.0,0.0,1.0,0.0,0.0,2006,5,0.8888888888888888,10.493909630573262
Emp_483,0.4736842105263157,0,-1.137600741573118,2019-08-03,41124,0.0,1.0,0.0,1.0,0.0,0.0,2019,8,-0.5555555555555556,10.624371488067673
Emp_484,0.2894736842105263,0,-0.44877195466841435,2018-02-26,78731,0.0,0.0,0.0,0.0,1.0,0.0,2018,2,-0.4444444444444444,11.273804959132878
Emp_485,0.21052631578947367,0,-1.4820151350254698,2013-10-02,44579,1.0,0.0,0.0,0.0,1.0,0.0,2013,10,0.1111111111111111,10.70504060693986
Emp_486,0.1578947368421053,0,-0.27656475794223845,2022-03-14,61404,0.0,1.0,0.0,1.0,0.0,0.0,2022,3,-0.8888888888888888,11.025246544044485
Emp_487,0.7105263157894737,0,0.584471225688641,2017-02-21,112940,0.0,0.0,0.0,1.0,0.0,0.0,2017,2,-0.3333333333333333,11.634620837446528
Emp_488,0.3421052631578947,1,-0.27656475794223845,2012-01-29,83324,0.0,1.0,0.0,0.0,0.0,0.0,2012,1,0.2222222222222222,11.33050390317594
Emp_489,0.7894736842105263,1,0.9288856191409928,2005-03-09,115674,0.0,0.0,0.0,1.0,0.0,0.0,2005,3,1.0,11.658539813775201
Emp_490,0.4736842105263157,0,1.1010928158671687,2009-05-16,103982,0.0,0.0,1.0,0.0,0.0,0.0,2009,5,0.5555555555555556,11.551982703223755
Emp_491,0.39473684210526316,1,0.9288856191409928,2020-07-01,107515,1.0,0.0,0.0,1.0,0.0,0.0,2020,7,-0.6666666666666666,11.585394952683998
Emp_492,0.10526315789473684,1,0.2400568322362892,2017-04-06,90790,0.0,1.0,0.0,0.0,1.0,0.0,2017,4,-0.3333333333333333,11.416315440734046
Emp_493,0.894736842105263,0,-1.3098079382992938,2005-01-19,42205,0.0,0.0,0.0,0.0,0.0,0.0,2005,1,1.0,10.650317670012258
Emp_494,0.2894736842105263,1,0.06784963551011333,2012-06-23,91939,0.0,1.0,0.0,0.0,0.0,1.0,2012,6,0.2222222222222222,11.428891469360218
Emp_495,0.631578947368421,1,0.584471225688641,2014-08-23,109338,0.0,1.0,0.0,0.0,1.0,0.0,2014,8,0.0,11.602208426623374
Emp_496,0.5263157894736843,1,1.2733000125933447,2022-01-09,117748,1.0,0.0,0.0,0.0,0.0,0.0,2022,1,-0.8888888888888888,11.6763105192736
Emp_497,0.9210526315789473,1,-0.9653935448469421,2006-07-27,61097,0.0,0.0,1.0,0.0,0.0,0.0,2006,7,0.8888888888888888,11.02023441139972
Emp_498,0.5789473684210527,1,0.9288856191409928,2019-10-10,98092,0.0,1.0,0.0,0.0,0.0,1.0,2019,10,-0.5555555555555556,11.493671287248082
Emp_499,0.39473684210526316,0,1.6177144060456965,2011-03-09,135543,0.0,0.0,0.0,0.0,0.0,0.0,2011,3,0.3333333333333333,11.817051589837941
Emp_500,1.0,0,-0.9653935448469421,2012-12-12,62692,0.0,0.0,0.0,1.0,0.0,0.0,2012,12,0.2222222222222222,11.046005077645276
Emp_501,1.0,0,-1.3098079382992938,2021-07-15,56650,0.0,0.0,1.0,0.0,0.0,1.0,2021,7,-0.7777777777777778,10.944664918551014
Emp_502,0.3421052631578947,1,0.2400568322362892,2006-10-13,98862,0.0,0.0,0.0,0.0,1.0,0.0,2006,10,0.8888888888888888,11.50149033234428
Emp_503,0.7894736842105263,0,-1.6542223317516456,2020-09-20,44860,0.0,0.0,1.0,0.0,1.0,0.0,2020,9,-0.6666666666666666,10.711324099399532
Emp_504,0.10526315789473684,1,-0.27656475794223845,2018-12-08,73971,0.0,0.0,0.0,1.0,0.0,0.0,2018,12,-0.4444444444444444,11.211441922204767
Emp_505,0.894736842105263,1,-0.27656475794223845,2023-09-22,74616,1.0,0.0,0.0,0.0,1.0,0.0,2023,9,-1.0,11.220123642268218
Emp_506,0.5789473684210527,1,-1.137600741573118,2012-02-01,39933,0.0,1.0,0.0,0.0,0.0,0.0,2012,2,0.2222222222222222,10.594983370346842
Emp_507,0.736842105263158,1,-1.3098079382992938,2013-12-07,34926,1.0,0.0,0.0,0.0,0.0,0.0,2013,12,0.1111111111111111,10.46101544805463
Emp_508,0.26315789473684215,0,1.1010928158671687,2008-08-31,125763,0.0,1.0,0.0,1.0,0.0,0.0,2008,8,0.6666666666666666,11.74216241377299
Emp_509,0.44736842105263164,0,-1.4820151350254698,2018-09-06,28969,0.0,1.0,0.0,0.0,1.0,0.0,2018,9,-0.4444444444444444,10.274016090763396
Emp_510,0.2894736842105263,1,-1.6542223317516456,2014-12-14,22965,0.0,1.0,0.0,0.0,1.0,0.0,2014,12,0.0,10.041770140336135
Emp_511,0.21052631578947367,0,-0.44877195466841435,2020-10-29,59319,1.0,0.0,0.0,1.0,0.0,0.0,2020,10,-0.6666666666666666,10.990701796251868
